ID,Domain,Education,Skills and Achievements,Experience,Job_type,Annotator-1,Annotator-2,Resume_Text,Weight_Annotator1,Weight_Annotator2,Dynamic_GT
10182582,Apparel,"Certificate in Marketing, Temple Real Estate School; studied Marketing at Virginia Union University.","Customer service, fashion sales, team training, workflow management, MS Office, Outlook, Excel, Word, inventory, cash handling, real estate, leadership, quality focus.","Key Holder since 2012; trained sales teams, resolved customer issues, managed promotions, and store operations; Collections Specialist handled high-volume calls and account resolutions; Sales Associate excelled in greeting, sales, and register operations, exceeding team goals.",Mid-level,0.37,0.58,"Certificate in Marketing, Temple Real Estate School; studied Marketing at Virginia Union University. Customer service, fashion sales, team training, workflow management, MS Office, Outlook, Excel, Word, inventory, cash handling, real estate, leadership, quality focus. Key Holder since 2012; trained sales teams, resolved customer issues, managed promotions, and store operations; Collections Specialist handled high-volume calls and account resolutions; Sales Associate excelled in greeting, sales, and register operations, exceeding team goals. Apparel Mid-level",0.4067796673369717,0.5932203326630282,0.49457626985923586
12669075,Apparel,"Certified Massage Therapist, Lincoln Technical School 2007; Liberal Arts, Hudson County Community College 1993–1996.","Project management, invoicing, logistics, EDI, Excel budgeting, AP/AR, shipping, inventory, vendor compliance, bilingual Spanish, customer service, scheduling, retail operations, quality control, event planning, recognized for detail and teamwork.","Branch Administrator since 2009; prepares reports, processes service orders, manages invoicing for 3 branches; prior roles in billing, logistics, and customer service; coordinated shipments, reviewed contracts, created style codes for Ralph Lauren, oversaw call center and expense tracking.",Senior-level,0.28,0.14,"Certified Massage Therapist, Lincoln Technical School 2007; Liberal Arts, Hudson County Community College 1993–1996. Project management, invoicing, logistics, EDI, Excel budgeting, AP/AR, shipping, inventory, vendor compliance, bilingual Spanish, customer service, scheduling, retail operations, quality control, event planning, recognized for detail and teamwork. Branch Administrator since 2009; prepares reports, processes service orders, manages invoicing for 3 branches; prior roles in billing, logistics, and customer service; coordinated shipments, reviewed contracts, created style codes for Ralph Lauren, oversaw call center and expense tracking. Apparel Senior-level",0.623655908659961,0.3763440913400391,0.2273118272123946
16915389,Apparel,"Bachelor of Arts in Fine Arts (Painting), University of Colorado; Associate of Arts in Fashion Merchandising, Art Institute of Colorado.","Retail entrepreneurship, apparel design, private-label development, production coordination, lab dip and print approval, trend and color analysis, tech pack creation, visual merchandising, and vendor relationship management.","Business Owner; launched women’s boutique, developed private label, handled fittings, trends, and merchandising; Apparel Production Coordinator; managed sketches, tech packs, QC, and international communications; Sweater Production Coordinator; led research, design, and seasonal analysis for Missy sweaters.",Senior-level,0.85,0.75,"Bachelor of Arts in Fine Arts (Painting), University of Colorado; Associate of Arts in Fashion Merchandising, Art Institute of Colorado. Retail entrepreneurship, apparel design, private-label development, production coordination, lab dip and print approval, trend and color analysis, tech pack creation, visual merchandising, and vendor relationship management. Business Owner; launched women’s boutique, developed private label, handled fittings, trends, and merchandising; Apparel Production Coordinator; managed sketches, tech packs, QC, and international communications; Sweater Production Coordinator; led research, design, and seasonal analysis for Missy sweaters. Apparel Senior-level",0.5555555506172842,0.4444444493827157,0.8055555550617284
12668625,Apparel,"High School Diploma, Oldham County High School, 2015.","Customer service, communication, cashiering, apparel retail, inventory, stock rotation, jewelry sales, classroom management, childcare, MS Office, time management, basic ASL learner.","Bookseller; handled sales, stock, and customer service; Teacher/Closer; managed classrooms, safety, and parent communication; Apparel and Jewelry Associate/Cashier; handled merchandising, POS operations, jewelry counter, and customer relations at Walmart.",Entry-level,0.12,0.27,"High School Diploma, Oldham County High School, 2015. Customer service, communication, cashiering, apparel retail, inventory, stock rotation, jewelry sales, classroom management, childcare, MS Office, time management, basic ASL learner. Bookseller; handled sales, stock, and customer service; Teacher/Closer; managed classrooms, safety, and parent communication; Apparel and Jewelry Associate/Cashier; handled merchandising, POS operations, jewelry counter, and customer relations at Walmart. Apparel Entry-level",0.7999999733333356,0.20000002666666428,0.15000000399999963
14698557,Apparel,"Associate of Science in Biology, Florida International University.","Retail management, staff training, operations, SOP writing, scheduling, payroll, merchandising, store openings, customer satisfaction metrics, MS Office, Oracle, Spanish (fluent), Italian (basic).","General Manager; opened new stores, trained managers, reorganized floors, improved service, and oversaw inventory; Apparel Manager; directed sales, resolved complaints, led merchandising and team supervision. Recognized for leadership, coaching, and operational excellence.",Senior-level,0.57,0.69,"Associate of Science in Biology, Florida International University. Retail management, staff training, operations, SOP writing, scheduling, payroll, merchandising, store openings, customer satisfaction metrics, MS Office, Oracle, Spanish (fluent), Italian (basic). General Manager; opened new stores, trained managers, reorganized floors, improved service, and oversaw inventory; Apparel Manager; directed sales, resolved complaints, led merchandising and team supervision. Recognized for leadership, coaching, and operational excellence. Apparel Senior-level",0.5714285655976681,0.42857143440233186,0.6214285721282797
27549075,Apparel,"B.S. in Criminal Justice, University of West Georgia; post-grad in Business and Education; multiple certifications in Drug Court, Mental Health, and Judicial training.","Skilled in coordination, grant writing, budgeting, invoicing, and contracts; Microsoft Office, iMs Connexis; manages 70+ clients; lab operations, community relations, and staff supervision; recognized by Verizon Wireless Winner’s Circle; multiple Georgia court grants; active in local coalitions and university advising.","Coordinator since 2003; oversees grants, budgets, and compliance for court programs; manages staff, contracts, and client flow; maintains lab and agency liaisons. Former Retail Sales Rep exceeding quotas and Sales Manager handling payroll, merchandising, and apparel show coordination.",Senior-level,0.2,0.39,"B.S. in Criminal Justice, University of West Georgia; post-grad in Business and Education; multiple certifications in Drug Court, Mental Health, and Judicial training. Skilled in coordination, grant writing, budgeting, invoicing, and contracts; Microsoft Office, iMs Connexis; manages 70+ clients; lab operations, community relations, and staff supervision; recognized by Verizon Wireless Winner’s Circle; multiple Georgia court grants; active in local coalitions and university advising. Coordinator since 2003; oversees grants, budgets, and compliance for court programs; manages staff, contracts, and client flow; maintains lab and agency liaisons. Former Retail Sales Rep exceeding quotas and Sales Manager handling payroll, merchandising, and apparel show coordination. Apparel Senior-level",0.4533333358222221,0.5466666641777779,0.3038666661937778
31225895,Apparel,"A.S. Nursing, Queensborough Community College (2013); High School Diploma with merits & regents endorsements (2007).","Airline systems (Amadeus, Altea, Gaetan, Oscar, Deltamatic); airport security rules; ticketing; sales; conflict resolution; team leadership; Spanish & English native, strong French; tech-savvy; customer retention during disruptions; training new agents.","Passenger Service Agent (Lead), 2010–Current—flight monitoring, rebooking, crowd control, VIP/special-assistance; Assistant Buyer, 2007–2009—orders, inventory, vendor comms, events; Sales Associate Supervisor, 2005–2007—cash office, training, store ops.",Mid-level,0.34,0.43,"A.S. Nursing, Queensborough Community College (2013); High School Diploma with merits & regents endorsements (2007). Airline systems (Amadeus, Altea, Gaetan, Oscar, Deltamatic); airport security rules; ticketing; sales; conflict resolution; team leadership; Spanish & English native, strong French; tech-savvy; customer retention during disruptions; training new agents. Passenger Service Agent (Lead), 2010–Current—flight monitoring, rebooking, crowd control, VIP/special-assistance; Assistant Buyer, 2007–2009—orders, inventory, vendor comms, events; Sales Associate Supervisor, 2005–2007—cash office, training, store ops. Apparel Mid-level",0.37096775026014506,0.6290322497398549,0.396612902476587
15479281,Apparel,"B.A. International Studies, Queen’s University (2013).","PR, influencer and event strategy; content creation; Adobe; analytics (Google Analytics, SEO, ROI); social platform management; press releases; product marketing; scaled IG from 180k→2.2M; currently oversee 6M+ followers; celebrity/stylist partnerships.","PR & Event Manager (2015–Current)—PR, partnerships, event logistics; Media Manager (2017–Current)—press, content, SEO, KPIs; Media Specialist (2017)—paid/organic social programs; Social Media Consultant (2017–Current); PR & Social Media Manager (2013–2017)—global team, growth strategy.",Senior-level,0.17,0.27,"B.A. International Studies, Queen’s University (2013). PR, influencer and event strategy; content creation; Adobe; analytics (Google Analytics, SEO, ROI); social platform management; press releases; product marketing; scaled IG from 180k→2.2M; currently oversee 6M+ followers; celebrity/stylist partnerships. PR & Event Manager (2015–Current)—PR, partnerships, event logistics; Media Manager (2017–Current)—press, content, SEO, KPIs; Media Specialist (2017)—paid/organic social programs; Social Media Consultant (2017–Current); PR & Social Media Manager (2013–2017)—global team, growth strategy. Apparel Senior-level",0.40476190929705197,0.595238090702948,0.2295238090702948
26691587,Apparel,"Some college, Wayne County CCD; High School Diploma (expected 05/2022). CPR certified.","Guest service, upselling, POS, high-volume dining, team management, reliability; child psychology knowledge; first aid/CPR; leadership: cheer captain/coach, student council president, honor roll, youth pastor; taught elementary robotics; dual enrollment.","Head Hostess (2018–Current)—guest relations, seating, complaint resolution; Apparel Team Lead (2019–2020)—visuals, merchandising, loyalty signups, KPIs, register; Waitress (2017–2020); Private Nanny (2016–2020)—caregiving and household support.",Entry-Level,0.16,0.1,"Some college, Wayne County CCD; High School Diploma (expected 05/2022). CPR certified. Guest service, upselling, POS, high-volume dining, team management, reliability; child psychology knowledge; first aid/CPR; leadership: cheer captain/coach, student council president, honor roll, youth pastor; taught elementary robotics; dual enrollment. Head Hostess (2018–Current)—guest relations, seating, complaint resolution; Apparel Team Lead (2019–2020)—visuals, merchandising, loyalty signups, KPIs, register; Waitress (2017–2020); Private Nanny (2016–2020)—caregiving and household support. Apparel Entry-Level",0.5102040807996668,0.48979591920033305,0.13061224484798
11232471,Apparel,"High School Diploma, General Studies, Mount Everett Regional High School (2000), USA.","Visual merchandising; sales & margin management; hiring, training, supervision; Store HR Adviser (counseling); shrink/asset protection (“Shrink Defender of the Month”: Aug 2008, Jul 2009, Dec 2010, Feb 2011, Apr 2014); executes game plans; opens/closes incl. cash office; policy enforcement.","Softlines Manager (2011–Current)—lead apparel/footwear sales, implement game plans, hire/train, HR advising. Apparel Sales Leader (2006–2011)—floor supervision, presentation/signage, service & profit. Nike Brand Coordinator (2005–2006)—visual standards, product launches, coaching; +4% yearly profitability.",Senior-level,0.58,0.78,"High School Diploma, General Studies, Mount Everett Regional High School (2000), USA. Visual merchandising; sales & margin management; hiring, training, supervision; Store HR Adviser (counseling); shrink/asset protection (“Shrink Defender of the Month”: Aug 2008, Jul 2009, Dec 2010, Feb 2011, Apr 2014); executes game plans; opens/closes incl. cash office; policy enforcement. Softlines Manager (2011–Current)—lead apparel/footwear sales, implement game plans, hire/train, HR advising. Apparel Sales Leader (2006–2011)—floor supervision, presentation/signage, service & profit. Nike Brand Coordinator (2005–2006)—visual standards, product launches, coaching; +4% yearly profitability. Apparel Senior-level",0.4827586218787157,0.5172413781212842,0.6834482756242568
21007083,Apparel,"A.S. Photography, Antonelli Institute of Art & Photography (2012); High School Diploma, North Penn High School (2009).","Product/e-commerce/editorial photography; lighting; Photoshop, Capture One, Lightroom; retouching, background removal, color correction, batch editing; workflow and problem solving; strong communication. Freelance: Barrie Anne, Jeremy Messler, C&C Studios; commercial: OneStop.com for The Frye Company, Barneys New York, Too Fast Apparel.","Product Photographer (2014–Current)—web product shoots, retail support, live show support, cross-team collaboration. Photographer (2013–2014)—e-commerce/wholesale, editorials, catalogs, lookbooks, banners; skin retouching; model scheduling. Photographer (2012–2013)—editorial & product; e-commerce/print; cropping and color balancing.",Senior-level,0.33,0.25,"A.S. Photography, Antonelli Institute of Art & Photography (2012); High School Diploma, North Penn High School (2009). Product/e-commerce/editorial photography; lighting; Photoshop, Capture One, Lightroom; retouching, background removal, color correction, batch editing; workflow and problem solving; strong communication. Freelance: Barrie Anne, Jeremy Messler, C&C Studios; commercial: OneStop.com for The Frye Company, Barneys New York, Too Fast Apparel. Product Photographer (2014–Current)—web product shoots, retail support, live show support, cross-team collaboration. Photographer (2013–2014)—e-commerce/wholesale, editorials, catalogs, lookbooks, banners; skin retouching; model scheduling. Photographer (2012–2013)—editorial & product; e-commerce/print; cropping and color balancing. Apparel Senior-level",0.5384615325443798,0.46153846745562016,0.2930769226035504
20905088,Apparel,"MBA, University of Phoenix (GPA 3.7, 2012); BBA, Delta State University (GPA 3.0, Dean’s List, Sigma Phi Epsilon).","Product development, industrial engineering, lean manufacturing, CAD, budgeting, labor cost control, inventory and expense management, quality and workflow improvement, Six Sigma knowledge, negotiation, and team leadership. Increased margins from 3% to 18%, reduced costs by 30%, and cut $500K–$750K in inventory expenses.","Director of Engineering (2013–2014)—managed engineers, lean setup, and new product development. Costing Manager (2003–2009)—led costing, BOM, lean systems, and cost control. Chief Industrial Engineer (1991–2002)—handled supply chain, production, R&D, QC, and logistics; restructured operations saving $3.1M yearly.",Senior-level,0.73,0.65,"MBA, University of Phoenix (GPA 3.7, 2012); BBA, Delta State University (GPA 3.0, Dean’s List, Sigma Phi Epsilon). Product development, industrial engineering, lean manufacturing, CAD, budgeting, labor cost control, inventory and expense management, quality and workflow improvement, Six Sigma knowledge, negotiation, and team leadership. Increased margins from 3% to 18%, reduced costs by 30%, and cut $500K–$750K in inventory expenses. Director of Engineering (2013–2014)—managed engineers, lean setup, and new product development. Costing Manager (2003–2009)—led costing, BOM, lean systems, and cost control. Chief Industrial Engineer (1991–2002)—handled supply chain, production, R&D, QC, and logistics; restructured operations saving $3.1M yearly. Apparel Senior-level",0.5614035044629119,0.4385964955370881,0.6949122803570329
16723524,Apparel,"M.Eng. Engineering Management (2016); B.E. Textile Technology, LDCE-Gujarat University (2006)","SAP, MS Office (Excel macros, VLOOKUP, Pivot Tables), supply chain, forecasting, procurement, vendor negotiation, costing, production planning, QC, and textile design. Trained in garment machinery and advanced wash processes; attended CAD textile design programs.","Production Control/Sr. Merchandiser (2009–2011)—SAP-based production, procurement, pricing, and quality monitoring for EU buyers. Assistant Production Development Manager (2006–2009)—buyer liaison, cost control, sampling, and T&A management. Trainee Engineer (2006)—PPC and garment stitching training. Later Supply Chain Planner (2015–)—supplier selection, forecasting, inventory, and inspection.",Senior-level,0.87,0.72,"M.Eng. Engineering Management (2016); B.E. Textile Technology, LDCE-Gujarat University (2006) SAP, MS Office (Excel macros, VLOOKUP, Pivot Tables), supply chain, forecasting, procurement, vendor negotiation, costing, production planning, QC, and textile design. Trained in garment machinery and advanced wash processes; attended CAD textile design programs. Production Control/Sr. Merchandiser (2009–2011)—SAP-based production, procurement, pricing, and quality monitoring for EU buyers. Assistant Production Development Manager (2006–2009)—buyer liaison, cost control, sampling, and T&A management. Trainee Engineer (2006)—PPC and garment stitching training. Later Supply Chain Planner (2015–)—supplier selection, forecasting, inventory, and inspection. Apparel Senior-level",0.5818181758677691,0.4181818241322309,0.8072727263801653
14937492,Apparel,"B.A. International Business, Salem College (2002); Advertising Degree, Catholic Univ. of Manizales, Colombia (1997).","Franchise and retail management, marketing strategy, cost control, QuickBooks, Excel, bilingual (Spanish/English), leadership, training, and brand development. Reduced receivables by $26M; implemented systems saving $30K annually and 60% efficiency boost.","Owner (2006–2016)—managed marketing, staff, payroll, and customer growth; reduced turnover 50%. Dept. Supervisor (2012–2013)—cut receivables, optimized workflows, and led data automation. Customer Analyst (2006–2007)—sales trend analysis for Walmart. Earlier roles: Merchandising Assistant, Export Specialist—product line planning and export compliance.",Senior-level,0.53,0.61,"B.A. International Business, Salem College (2002); Advertising Degree, Catholic Univ. of Manizales, Colombia (1997). Franchise and retail management, marketing strategy, cost control, QuickBooks, Excel, bilingual (Spanish/English), leadership, training, and brand development. Reduced receivables by $26M; implemented systems saving $30K annually and 60% efficiency boost. Owner (2006–2016)—managed marketing, staff, payroll, and customer growth; reduced turnover 50%. Dept. Supervisor (2012–2013)—cut receivables, optimized workflows, and led data automation. Customer Analyst (2006–2007)—sales trend analysis for Walmart. Earlier roles: Merchandising Assistant, Export Specialist—product line planning and export compliance. Apparel Senior-level",0.4576271215168054,0.5423728784831946,0.5733898302786555
72807293,Apparel,"B.S. Business Administration, Eastern Nazarene College; Certified Legal Assistant, Burdett Business School.","Vendor compliance, QA, product integrity, call center and sales management, budgeting, billing, payroll, and leadership. Saved $400K annually through compliance policy; increased sales 325%; led QA initiatives improving vendor performance.","Sr. Manager (2008–2012)—vendor QA, policy development, audit systems. Sr. Manager (2005–2008)—led technical design team. Promotional Sales Manager (2000–2005)—increased add-on sales and efficiency. Customer Sales Manager (1998–2000)—boosted credit card acceptance 11→$2.7M savings. Earlier roles in support, law admin, and training.",Senior-level,0.64,0.71,"B.S. Business Administration, Eastern Nazarene College; Certified Legal Assistant, Burdett Business School. Vendor compliance, QA, product integrity, call center and sales management, budgeting, billing, payroll, and leadership. Saved $400K annually through compliance policy; increased sales 325%; led QA initiatives improving vendor performance. Sr. Manager (2008–2012)—vendor QA, policy development, audit systems. Sr. Manager (2005–2008)—led technical design team. Promotional Sales Manager (2000–2005)—increased add-on sales and efficiency. Customer Sales Manager (1998–2000)—boosted credit card acceptance 11→$2.7M savings. Earlier roles in support, law admin, and training. Apparel Senior-level",0.5510204039983343,0.4489795960016657,0.6714285717201166
30344127,Apparel,"B.S. Metallurgy & Materials Engineering, Colorado School of Mines (2007).","Six Sigma Green Belt, Lean Manufacturing, SPC, DOE, Tableau, MS Office, PDM, and Hyperion. Expert in material analysis, manufacturing processes, and QA. Saved $800K/year via scrap reduction; key in Nike Apparel material process.","Sr. Materials Analyst (2014–Current)—data-driven material planning, vendor KPI, cost tracking. Quality Analyst, Nike (2010–2014)—aligned quality metrics with sales & sourcing, global data reporting. Engineer (2007–2010)—Six Sigma projects, process optimization, ISO audits. Project Coordinator (2003–2007)—AIA documentation, contracts.",Senior-level,0.39,0.47,"B.S. Metallurgy & Materials Engineering, Colorado School of Mines (2007). Six Sigma Green Belt, Lean Manufacturing, SPC, DOE, Tableau, MS Office, PDM, and Hyperion. Expert in material analysis, manufacturing processes, and QA. Saved $800K/year via scrap reduction; key in Nike Apparel material process. Sr. Materials Analyst (2014–Current)—data-driven material planning, vendor KPI, cost tracking. Quality Analyst, Nike (2010–2014)—aligned quality metrics with sales & sourcing, global data reporting. Engineer (2007–2010)—Six Sigma projects, process optimization, ISO audits. Project Coordinator (2003–2007)—AIA documentation, contracts. Apparel Senior-level",0.49999999999999983,0.5000000000000002,0.43000000000000005
23719943,Apparel,"B.S. Textile Design, Syracuse University (1992).","Expert in apparel, packaging, graphics, fabric sourcing, knitwear, cost structuring, CAD (Ned Graphics, Kaledo, U4ia), Adobe CC, and PDM/PLM. Strong in trend boards, fit, production specs, and negotiation; managed teams and major product lines; grew a children’s line to $10M, saved $30K on prints, and trained 20+ freelancers.","Freelance Product Development Manager since 2012—apparel, packaging, graphics for clients like TJX and Pottery Barn. Sr. Apparel Designer (2002–2012)—led cross-functional teams, designed 600+ styles, and oversaw production. Earlier roles in textile design and home décor management with overseas sourcing.",Senior-level,0.95,0.84,"B.S. Textile Design, Syracuse University (1992). Expert in apparel, packaging, graphics, fabric sourcing, knitwear, cost structuring, CAD (Ned Graphics, Kaledo, U4ia), Adobe CC, and PDM/PLM. Strong in trend boards, fit, production specs, and negotiation; managed teams and major product lines; grew a children’s line to $10M, saved $30K on prints, and trained 20+ freelancers. Freelance Product Development Manager since 2012—apparel, packaging, graphics for clients like TJX and Pottery Barn. Sr. Apparel Designer (2002–2012)—led cross-functional teams, designed 600+ styles, and oversaw production. Earlier roles in textile design and home décor management with overseas sourcing. Apparel Senior-level",0.6451612715920942,0.3548387284079058,0.9109677398751304
58208591,Apparel,"A.A. Office Systems Technology, Horry Georgetown Technical College (2007); coursework in Office Administration and Patient Care, Central Carolina Technical College (1991).","Customer service, merchandising, leadership, bookkeeping, cash management, AS/400, Excel, proofreading, medical terminology, office systems, and training. Employee of the Month, multiple merit raises, Phi Theta Kappa inductee.","Customer Service Manager (2012–Present)—team supervision, cash control, returns, policy enforcement. Previous roles: Apparel Processor, Assistant Manager, and Lead Cashier with experience in training, inventory, and POS operations. Recognized for excellence in service and operational accuracy.",Mid-level,0.35,0.56,"A.A. Office Systems Technology, Horry Georgetown Technical College (2007); coursework in Office Administration and Patient Care, Central Carolina Technical College (1991). Customer service, merchandising, leadership, bookkeeping, cash management, AS/400, Excel, proofreading, medical terminology, office systems, and training. Employee of the Month, multiple merit raises, Phi Theta Kappa inductee. Customer Service Manager (2012–Present)—team supervision, cash control, returns, policy enforcement. Previous roles: Apparel Processor, Assistant Manager, and Lead Cashier with experience in training, inventory, and POS operations. Recognized for excellence in service and operational accuracy. Apparel Mid-level",0.5641025575279427,0.43589744247205725,0.441538462919132
15154822,Apparel,"Fashion Design degrees and coursework—Universidad de Palermo, ORT Argentina, Central Saint Martins, Parsons, FIT; studies in fashion styling, marketing, and textile design.","Creative direction, brand identity, team leadership, color/material selection, marketing, Photoshop, CorelDRAW, Illustrator. 15+ years in fashion design; led campaigns, developed full collections, managed production and QC, fluent in Spanish/English.","Creative Director & Fashion Designer (2007–2015)—designed collections, led teams, directed campaigns. Consultant for apparel firms (2012–2015). Designer (2002–2007)—concepts, materials, graphics, prototypes. Known for blending artistry and commercial design.",Senior-level,0.94,0.98,"Fashion Design degrees and coursework—Universidad de Palermo, ORT Argentina, Central Saint Martins, Parsons, FIT; studies in fashion styling, marketing, and textile design. Creative direction, brand identity, team leadership, color/material selection, marketing, Photoshop, CorelDRAW, Illustrator. 15+ years in fashion design; led campaigns, developed full collections, managed production and QC, fluent in Spanish/English. Creative Director & Fashion Designer (2007–2015)—designed collections, led teams, directed campaigns. Consultant for apparel firms (2012–2015). Designer (2002–2007)—concepts, materials, graphics, prototypes. Known for blending artistry and commercial design. Apparel Senior-level",0.5624999921875009,0.4375000078124991,0.9575000003124998
46514339,Apparel,"A.A. Business Administration, Mount Olive College (1982).","Recruiting, training, HR, customer service, merchandising, budgeting, payroll, marketing, and leadership. Managed multi-store operations, opened 130+ stores, awarded “Top Sales Manager” and “Best in People Development","Jobs Coordinator/Estimator (2012–2014)—store openings, recruiting, competitive analysis. Area Manager (2011–2012)—hired, trained, and budgeted 4 stores. Area Manager/Training Supervisor (1992–2010)—recruiting, development, and HR. Office Administrator (2015)—project and document management.",Senior-level,0.36,0.26,"A.A. Business Administration, Mount Olive College (1982). Recruiting, training, HR, customer service, merchandising, budgeting, payroll, marketing, and leadership. Managed multi-store operations, opened 130+ stores, awarded “Top Sales Manager” and “Best in People Development Jobs Coordinator/Estimator (2012–2014)—store openings, recruiting, competitive analysis. Area Manager (2011–2012)—hired, trained, and budgeted 4 stores. Area Manager/Training Supervisor (1992–2010)—recruiting, development, and HR. Office Administrator (2015)—project and document management. Apparel Senior-level",0.5208333315972222,0.4791666684027779,0.31208333315972225
11409460,Apparel,"B.S. Petroleum Engineering, Texas A&M University.","Trilingual (English, Spanish, Portuguese), skilled in ERP, CAD, SolidWorks, Matlab, supply chain, forecasting, logistics, procurement, and cross-functional coordination. Strong analytical and negotiation skills.","Buyer/Planner (2016–Present)—forecasting, supplier negotiation, production scheduling. Logistics Analyst (2015–2016)—ERP inventory management, expedited shipments. Warehouse Executive (2011–2015)—inventory control, inspection, compliance, and warehouse operations.",Mid-level,0.33,0.24,"B.S. Petroleum Engineering, Texas A&M University. Trilingual (English, Spanish, Portuguese), skilled in ERP, CAD, SolidWorks, Matlab, supply chain, forecasting, logistics, procurement, and cross-functional coordination. Strong analytical and negotiation skills. Buyer/Planner (2016–Present)—forecasting, supplier negotiation, production scheduling. Logistics Analyst (2015–2016)—ERP inventory management, expedited shipments. Warehouse Executive (2011–2015)—inventory control, inspection, compliance, and warehouse operations. Apparel Mid-level",0.3606557468422461,0.6393442531577539,0.2724590172158022
99806115,Apparel,"High School Diploma, Clifton High School (Expected Jun 2023).","Cash/credit/check handling, POS/scanner operations, issue resolution, customer assistance, reservations, MS Office; warehouse picking/packing, labeling, pallet jacks, weighing/measuring, heavy lifting, safety/organization (clean, hazard-free workspaces); staff mentoring; bilingual English/Spanish.","Warehouse Picker, Company Name (May 2021–Current) — pick/pack, QA, labels/docs, pallet jack use, shipment tracking site. Warehouse Employee, Company Name (Feb–Apr 2021) — inventory counts, palletizing, mentoring, inspections. Sales Associate & Cashier (Oct–Dec 2020) — sales, phone support, cross-store inventory checks. Host (Jul–Aug 2020) — reservations, seating, FOH support.",Entry-level,0.11,0.05,"High School Diploma, Clifton High School (Expected Jun 2023). Cash/credit/check handling, POS/scanner operations, issue resolution, customer assistance, reservations, MS Office; warehouse picking/packing, labeling, pallet jacks, weighing/measuring, heavy lifting, safety/organization (clean, hazard-free workspaces); staff mentoring; bilingual English/Spanish. Warehouse Picker, Company Name (May 2021–Current) — pick/pack, QA, labels/docs, pallet jack use, shipment tracking site. Warehouse Employee, Company Name (Feb–Apr 2021) — inventory counts, palletizing, mentoring, inspections. Sales Associate & Cashier (Oct–Dec 2020) — sales, phone support, cross-store inventory checks. Host (Jul–Aug 2020) — reservations, seating, FOH support. Apparel Entry-level",0.5211267593731402,0.47887324062685965,0.0812676055623884
29640922,Apparel,"Diploma, Fashion Designer, Richard Robinson Academy of Fashion Design (2000); Certificate, Fashion Coordination & Stylist, Richard Robinson Academy (2002–2004); Fashion studies, Ryerson University; Certifications: Project & Time Management (eCornell).","Color iQc, PLM, Adobe Illustrator/Photoshop, MS Office/Lotus Notes; trend analysis, seasonal palette creation, denim/woven shade bands, dye/trim limitations, Pantone cross-matches, YKK/IDEAL zipper & Coats/AE thread matching; vendor training; equipment/UV calibration; led Athleta ($565M) color program; implemented U3500 light source for evaluations.","Senior Color Analyst, Athleta (2008–2015) — sole color lead across divisions, vendor training, shade bands, standards distribution. Sr. Color Analyst, Gap/Old Navy/Banana Republic (2008–2012) — global color metrics, QA support. Women’s Apparel Color Analyst, Sears brands (2006–2008). Colour Analyst (2002–2006) — palettes, lab dips, labels/trims.",Senior-level,0.88,0.76,"Diploma, Fashion Designer, Richard Robinson Academy of Fashion Design (2000); Certificate, Fashion Coordination & Stylist, Richard Robinson Academy (2002–2004); Fashion studies, Ryerson University; Certifications: Project & Time Management (eCornell). Color iQc, PLM, Adobe Illustrator/Photoshop, MS Office/Lotus Notes; trend analysis, seasonal palette creation, denim/woven shade bands, dye/trim limitations, Pantone cross-matches, YKK/IDEAL zipper & Coats/AE thread matching; vendor training; equipment/UV calibration; led Athleta ($565M) color program; implemented U3500 light source for evaluations. Senior Color Analyst, Athleta (2008–2015) — sole color lead across divisions, vendor training, shade bands, standards distribution. Sr. Color Analyst, Gap/Old Navy/Banana Republic (2008–2012) — global color metrics, QA support. Women’s Apparel Color Analyst, Sears brands (2006–2008). Colour Analyst (2002–2006) — palettes, lab dips, labels/trims. Apparel Senior-level",0.6111110987654335,0.38888890123456654,0.8333333318518521
12860543,Apparel,"B.F.A. Industrial Design, College of Creative Studies Detroit (GPA 3.36); Summer Courses in Design, Monroe Community College Rochester (GPA 3.6).","Product development, 3D modeling, concept sketches, apparel design, prototype creation, project management, Rhino, Alias, Hypershot, Keyshot, Adobe Photoshop/Illustrator, Pro Engineer, MS Office; mentored students, built children’s playground; CCA certified.","Freelance Designer (2014–Now)—projects for Dick’s, Walmart, Kohl’s, Cabela’s, Magellan, Kryptek; created tech packs, gloves, hoodies, polos, promotional caps. Apparel Designer (2012–2013)—managed new lines, fit tests, costing, and tech packs. Prior roles: Product Designer (2007–2012, Dow Corning); Website Designer (2006); Contract Designer (2006).",Senior-level,0.8,0.61,"B.F.A. Industrial Design, College of Creative Studies Detroit (GPA 3.36); Summer Courses in Design, Monroe Community College Rochester (GPA 3.6). Product development, 3D modeling, concept sketches, apparel design, prototype creation, project management, Rhino, Alias, Hypershot, Keyshot, Adobe Photoshop/Illustrator, Pro Engineer, MS Office; mentored students, built children’s playground; CCA certified. Freelance Designer (2014–Now)—projects for Dick’s, Walmart, Kohl’s, Cabela’s, Magellan, Kryptek; created tech packs, gloves, hoodies, polos, promotional caps. Apparel Designer (2012–2013)—managed new lines, fit tests, costing, and tech packs. Prior roles: Product Designer (2007–2012, Dow Corning); Website Designer (2006); Contract Designer (2006). Apparel Senior-level",0.5428571379591841,0.45714286204081594,0.713142856212245
